WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B003-3,,EAN : 8902552046906,,BEST,12-03-2020,12-06-2020,36,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B003-4,,EAN : 8902552046913,,BEST,12-03-2020,12-06-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B003-5,,EAN : 8902552048115,,BEST,12-03-2020,12-06-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B003-6,,EAN : 8902552050590,,BEST,12-03-2020,12-06-2020,36,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B030-1,,EAN : 8902552049891,,BEST,12-03-2020,12-06-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B030-2,,EAN : 8902552049907,,BEST,12-03-2020,12-06-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B030-3,,EAN : 8902552049914,,BEST,12-03-2020,12-06-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B030-4,,EAN : 8902552050576,,BEST,12-03-2020,12-06-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,B030-6,,EAN : 8902552051511,,BEST,12-03-2020,12-06-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,12-03-2020,12-06-2020,216,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,12-03-2020,12-06-2020,48,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,PM005,,EAN : 8902552051276,,BEST,12-03-2020,12-06-2020,48,CS,24,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R002-16,,EAN : 8902552051108,,BEST,12-03-2020,12-06-2020,18,CS,9,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R002-19,,EAN : 8902552051733,,BEST,12-03-2020,12-06-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R002-4,,EAN : 8902552049136,,BEST,12-03-2020,12-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R002-5,,EAN : 8902552048856,,BEST,12-03-2020,12-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R005-1,,EAN : 8902552050163,,BEST,12-03-2020,12-06-2020,32,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R043-1,,,,BEST,12-03-2020,12-06-2020,28,CS,28,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R071-1,,,,BEST,12-03-2020,12-06-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R075-2,,,,BEST,12-03-2020,12-06-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,R075-3,,,,BEST,12-03-2020,12-06-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,12-03-2020,12-06-2020,39,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
CA,,,3,FBA15V88T35B,12-03-2020,,,,,,CHM,,,TR012-1,,EAN : 8902552052112,,BEST,12-03-2020,12-06-2020,15,CS,15,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V88T35B.pdf
