WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,09-15-2020,09-18-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B007-4,,EAN : 8902552046999,,BEST,09-15-2020,09-18-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,09-15-2020,09-18-2020,96,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B025-4,,EAN : 8902552050088,,BEST,09-15-2020,09-18-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B036-1,,EAN : 8902552051535,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B036-4,,EAN : 8902552051566,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B036-5,,EAN : 8902552051771,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B036-6,,EAN : 8902552051788,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B037-8,,EAN : 8903540506280,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B045-1,,EAN : 8902552054031,,BEST,09-15-2020,09-18-2020,24,CS,24,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,B045-3,,EAN : 8902552051955,,BEST,09-15-2020,09-18-2020,24,CS,24,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,09-15-2020,09-18-2020,72,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,09-15-2020,09-18-2020,48,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,PM006,,EAN : 8902552051337,,BEST,09-15-2020,09-18-2020,40,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,R002-5,,EAN : 8902552048856,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,R005-1,,EAN : 8902552050163,,BEST,09-15-2020,09-18-2020,40,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,R033-1,,EAN : 0677355181687,,BEST,09-15-2020,09-18-2020,26,CS,26,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,R051-1,,EAN : 0677355139817,,BEST,09-15-2020,09-18-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,R056-1,,EAN : 0677355173064,,BEST,09-15-2020,09-18-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,R073-1,,EAN : 8903540506167,,BEST,09-15-2020,09-18-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,THR001-1,,EAN : 8902552050613,,BEST,09-15-2020,09-18-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,09-15-2020,09-18-2020,13,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,TR005,,EAN : 8902552051351,,BEST,09-15-2020,09-18-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
CA,,,3,FBA15R3DQ7YY,09-15-2020,,,,,,CHM,,,TR016-1,,EAN : 0677355192690,,BEST,09-15-2020,09-18-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R3DQ7YY.pdf
