WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,B037-2,,EAN : 8902552051580,,BEST,09-23-2020,09-26-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,B038-3,,EAN : 8902552051634,,BEST,09-23-2020,09-26-2020,36,CS,36,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,B045-2,,EAN : 8902552054048,,BEST,09-23-2020,09-26-2020,24,CS,24,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,09-23-2020,09-26-2020,72,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,09-23-2020,09-26-2020,48,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R002-17,,EAN : 8902552051115,,BEST,09-23-2020,09-26-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R002-3,,EAN : 8902552049129,,BEST,09-23-2020,09-26-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R022-1,,EAN : 8902552050972,,BEST,09-23-2020,09-26-2020,48,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R033-2,,EAN : 0677355155725,,BEST,09-23-2020,09-26-2020,26,CS,26,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R034-2,,EAN : 0677355132962,,BEST,09-23-2020,09-26-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R049-1,,EAN : 0677355180024,,BEST,09-23-2020,09-26-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,R072-1,,EAN : 8903540506150,,BEST,09-23-2020,09-26-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,THR001-1,,EAN : 8902552050613,,BEST,09-23-2020,09-26-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1TPYD,09-23-2020,,,,,,CHM,,,TR018-1,,EAN : 0677355132122,,BEST,09-23-2020,09-26-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RG1TPYD.pdf
CA,,,3,FBA15RG1WS4Q,09-23-2020,,,,,,CHM,,,R003-1,,EAN : 8902552048863,,BEST,09-23-2020,09-26-2020,6,CS,1,,MEM6,,11505 Progress Way,,OLIVE BRANCH,MS,38654-2510,,,,,,,,Shipping labels in file package-FBA15RG1WS4Q.pdf
